n,f,c,d,time,sched_len
30,8,12,4,0.06367768100062676,15040
30,8,8,8,0.110661739000534,24102
30,8,8,4,0.06227779500022734,12096
40,8,12,12,0.29631827299999713,54958
40,8,12,8,0.20525925799938705,36504
40,8,12,4,0.11842866799997864,18410
40,8,8,8,0.20030419699924096,28384
40,8,8,4,0.11177890900034981,14360
50,8,12,12,0.4632265579994055,62206
50,8,12,8,0.3251361220000035,42524
50,8,12,4,0.17830015599975013,21140
50,8,8,8,0.31835871400016913,32612
50,8,8,4,0.17722063600012916,16530
60,8,12,12,0.694490715000029,71112
60,8,12,8,0.47583883900006185,47098
60,8,12,4,0.2639531699996951,24078
60,8,8,8,0.4599504130001151,34958
60,8,8,4,0.26320685500013496,18062
70,8,12,12,0.9322369980000076,75894
70,8,12,8,0.6444409599998835,50550
70,8,12,4,0.3483065420005005,25382
70,8,8,8,0.6188703869993333,37508
70,8,8,4,0.3426838770001268,18668
80,8,12,12,1.2436416249993272,82142
80,8,12,8,0.8723689240005115,55336
80,8,12,4,0.4736584150005001,27806
80,8,8,8,0.839932621999651,40838
80,8,8,4,0.46746814500056644,20366
90,8,12,12,1.5802710049993038,85836
90,8,12,8,1.0916914059998817,57588
90,8,12,4,0.5877934449999884,28684
90,8,8,8,1.0478851719999511,41652
90,8,8,4,0.5853854339993632,20894
100,8,12,12,1.9864049999996496,91442
100,8,12,8,1.348298278000584,60260
100,8,12,4,0.769717720000699,31080
100,8,8,8,1.3092298709998431,43180
100,8,8,4,0.7293640770003549,22408
200,8,12,12,8.69176477899964,116728
200,8,12,8,6.022879209999701,78292
200,8,12,4,3.582550690000062,40062
200,8,8,8,6.359247069999583,53770
200,8,8,4,5.912849235000067,27590
300,8,12,12,20.371937777000312,129370
300,8,12,8,14.261800369999946,86292
300,8,12,4,10.837957214999733,43362
300,8,8,8,24.798344503000408,58264
300,8,8,4,29.701304731000164,29294
400,8,12,12,43.64671709300001,136344
400,8,12,8,42.29139621400009,91050
400,8,12,4,42.66173253600027,45700
400,8,8,8,132.75791426999967,61036
400,8,8,4,152.4521680880007,30718
500,8,12,12,110.77930170899981,142442
500,8,12,8,102.95733632700012,95150
500,8,12,4,131.63459483099996,47846
500,8,8,8,441.28076876200066,63694
500,8,8,4,664.5098748929995,32100
10,8,12,12,0.017119637999712722,15280
10,8,12,8,0.012488714999562944,10052
10,8,12,4,0.00804348800011212,5136
10,8,8,8,0.012115608999920369,8970
10,8,8,4,0.007921530000203347,4850
20,8,12,12,0.0719716840003457,31094
20,8,12,8,0.04840202900049917,20672
20,8,12,4,0.028298571999584965,10012
20,8,8,8,0.047158697000668326,17666
20,8,8,4,0.027666494000186503,8610
30,8,12,12,0.15913932700004807,43696
30,8,12,8,0.11247397799979808,29450
30,8,12,4,0.06624838399966393,15088
30,8,8,8,0.11072482199961087,23790
30,8,8,4,0.062276573999952234,12092
40,8,12,12,0.2948509789994205,54770
40,8,12,8,0.2082927319997907,36806
40,8,12,4,0.11604536899994855,18384
40,8,8,8,0.19777429799978563,28394
40,8,8,4,0.11518314399927476,14280
50,8,12,12,0.46452670300004684,62264
50,8,12,8,0.3264596979997805,42840
50,8,12,4,0.17926368300049944,21448
50,8,8,8,0.3161081150001337,32650
50,8,8,4,0.1784158140008003,16408
60,8,12,12,0.6901594839991958,70872
60,8,12,8,0.47696292900036497,46634
60,8,12,4,0.2672101620000831,24280
60,8,8,8,0.4551020029994106,34874
60,8,8,4,0.2631587400001081,18148
70,8,12,12,0.934381368000686,75716
70,8,12,8,0.642397441999492,50660
70,8,12,4,0.3527851210001245,25360
70,8,8,8,0.6229561850004757,37554
70,8,8,4,0.3433487520005656,18574
80,8,12,12,1.248572146000697,82064
80,8,12,8,0.8674243010000282,55542
80,8,12,4,0.4815679800003636,27814
80,8,8,8,0.8391613300000245,40584
80,8,8,4,0.46003577099963877,20386
90,8,12,12,1.5797710940005345,86276
90,8,12,8,1.09196219200021,57354
90,8,12,4,0.5959128140002576,28700
90,8,8,8,1.052078884000366,41414
90,8,8,4,0.5842515999993338,20722
100,8,12,12,1.9831828030000906,91216
100,8,12,8,1.3550533150000774,60394
100,8,12,4,0.7490917940003783,31274
100,8,8,8,1.2992190189997928,43348
100,8,8,4,0.7319665779996285,22348
200,8,12,12,8.659841284000322,116532
200,8,12,8,5.9222739679998995,78358
200,8,12,4,3.349000089000583,40230
200,8,8,8,6.290715818000535,53912
200,8,8,4,5.332781371999772,27598
300,8,12,12,20.120060883000406,129358
300,8,12,8,14.177698035000503,86122
300,8,12,4,10.84961783899962,43320
300,8,8,8,27.14835767399927,58306
300,8,8,4,33.23176341100043,29306
400,8,12,12,47.135339329999624,136284
400,8,12,8,43.455990624999686,90974
400,8,12,4,40.2259443389994,45736
400,8,8,8,127.68455274499956,61054
400,8,8,4,149.29048659399996,30730
500,8,12,12,118.35362984699896,142448
500,8,12,8,117.84358671500013,95156
500,8,12,4,138.51777966400005,47882
500,8,8,8,405.7252875939994,63700
500,8,8,4,621.3485680189988,32100
10,8,12,12,0.01706605999970634,14814
10,8,12,8,0.012480532001063693,10250
10,8,12,4,0.008017836000362877,5220
10,8,8,8,0.012115355000787531,9070
10,8,8,4,0.007894846001363476,4810
20,8,12,12,0.06833910099885543,31338
20,8,12,8,0.048132648998944205,21042
20,8,12,4,0.028258676000405103,10266
20,8,8,8,0.04690734900032112,17072
20,8,8,4,0.027530015000593266,8280
30,8,12,12,0.16003676599939354,44282
30,8,12,8,0.11237666499982879,30206
30,8,12,4,0.06435903800047527,14764
30,8,8,8,0.11020398999971803,24136
30,8,8,4,0.06166792800104304,12100
40,8,12,12,0.3025727950007422,54954
40,8,12,8,0.20668986400050926,36688
40,8,12,4,0.11691655499998888,18330
40,8,8,8,0.20033009300095728,28492
40,8,8,4,0.11583880099897215,14382
50,8,12,12,0.4652207500002987,62160
50,8,12,8,0.32577305499944487,42670
50,8,12,4,0.17911067099885258,21122
50,8,8,8,0.31296700699931534,32128
50,8,8,4,0.17665881000175432,16534
60,8,12,12,0.7014852879983664,71116
60,8,12,8,0.47980542900040746,46952
60,8,12,4,0.2693429880000622,24018
60,8,8,8,0.45834034900144616,34998
60,8,8,4,0.2614975399992545,18138
70,8,12,12,0.9357379159991979,75974
70,8,12,8,0.6393988220006577,50654
70,8,12,4,0.3500360600010026,25628
70,8,8,8,0.624593423000988,37518
70,8,8,4,0.34223930000007385,18838
80,8,12,12,1.2470406660013396,82100
80,8,12,8,0.8772600100001,55536
80,8,12,4,0.46511912499954633,27972
80,8,8,8,0.832945103999009,40776
80,8,8,4,0.45895866899991233,20490
90,8,12,12,1.594315521999306,86176
90,8,12,8,1.0822104159997252,57628
90,8,12,4,0.5873820380002144,28664
90,8,8,8,1.064900632998615,41410
90,8,8,4,0.5797031880010763,20842
100,8,12,12,1.9965030280000065,91904
100,8,12,8,1.3555901599993376,60580
100,8,12,4,0.7381278859993472,31184
100,8,8,8,1.311681862000114,43284
100,8,8,4,0.7518548850002844,22404
200,8,12,12,8.611163593999663,116690
200,8,12,8,6.087381412000468,78356
200,8,12,4,3.304697247000149,40078
200,8,8,8,6.261449767000158,53814
200,8,8,4,5.297233678998964,27672
300,8,12,12,20.376564631998917,129308
300,8,12,8,14.345308911999382,86170
300,8,12,4,10.682116849000522,43304
300,8,8,8,27.58178616999976,58276
300,8,8,4,30.30461899400143,29318
400,8,12,12,43.57747049699901,136334
400,8,12,8,43.082237865000934,91084
400,8,12,4,40.12732615599998,45706
400,8,8,8,129.03875115200026,61030
400,8,8,4,146.2112624429992,30712
500,8,12,12,108.9843503230004,142478
500,8,12,8,100.0698359429989,95174
500,8,12,4,142.1610564019993,47816
500,8,8,8,450.3811171750003,63700
500,8,8,4,625.0734309079999,32094
10,8,12,12,0.01720276800006104,15062
10,8,12,8,0.012480208999477327,10142
10,8,12,4,0.00806630000079167,5568
10,8,8,8,0.012031494999973802,8862
10,8,8,4,0.007889749998867046,5020
20,8,12,12,0.06873293100034061,31230
20,8,12,8,0.050699478000751697,20878
20,8,12,4,0.028178299000501283,10154
20,8,8,8,0.04730205499981821,17410
20,8,8,4,0.027873147999343928,8548
30,8,12,12,0.15897513900017657,43742
30,8,12,8,0.11419634699996095,30058
30,8,12,4,0.06426370100052736,14852
30,8,8,8,0.11072893700111308,24090
30,8,8,4,0.06241785600104777,12266
40,8,12,12,0.3009383340013301,54748
40,8,12,8,0.20567751999988104,36668
40,8,12,4,0.1147678849993099,18460
40,8,8,8,0.20179977099905955,28620
40,8,8,4,0.11040442700141284,13882
50,8,12,12,0.46773925999877974,62646
50,8,12,8,0.3265328950001276,42526
50,8,12,4,0.17632434900042426,21106
50,8,8,8,0.31667543399998976,32176
50,8,8,4,0.17845470599968394,16214
60,8,12,12,0.6932027259990718,71182
60,8,12,8,0.4743809629999305,47098
60,8,12,4,0.264931849000277,24142
60,8,8,8,0.4665602509994642,34942
60,8,8,4,0.26328426400141325,18378
70,8,12,12,0.9345367679998162,75770
70,8,12,8,0.6406060750014149,50664
70,8,12,4,0.34974193800007924,25180
70,8,8,8,0.6212040020000131,37504
70,8,8,4,0.34426268599963805,18756
80,8,12,12,1.2434112999999343,81530
80,8,12,8,0.8716982339992683,55946
80,8,12,4,0.4702729169985105,28060
80,8,8,8,0.8366598499997053,40420
80,8,8,4,0.46072479100075725,20344
90,8,12,12,1.5704447170010098,86268
90,8,12,8,1.0819146819994785,57268
90,8,12,4,0.5978171360002307,28890
90,8,8,8,1.0568212580001273,41510
90,8,8,4,0.5955454609993467,20680
100,8,12,12,1.9782308600006218,91104
100,8,12,8,1.3458587950008223,60038
100,8,12,4,0.74832805799997,31118
100,8,8,8,1.3014450810005656,43380
100,8,8,4,0.7326039939998736,22392
200,8,12,12,8.767942018999747,116508
200,8,12,8,6.05383478099975,78444
200,8,12,4,3.532898628000112,40200
200,8,8,8,6.5929994030011585,53824
200,8,8,4,5.4774539259997255,27614
300,8,12,12,19.907455853999636,129440
300,8,12,8,14.446311880999929,86290
300,8,12,4,10.899820628999805,43322
300,8,8,8,30.40547718900052,58222
300,8,8,4,32.35098164200099,29288
400,8,12,12,46.328761754999505,136198
400,8,12,8,37.78465505500026,90940
400,8,12,4,39.89825385599943,45712
400,8,8,8,124.30370679299995,61048
400,8,8,4,142.08860214200104,30712
500,8,12,12,111.23310140399917,142436
500,8,12,8,102.85353009299979,95150
500,8,12,4,146.80597333100013,47816
500,8,8,8,410.06400385599954,63688
500,8,8,4,637.6468401179991,32100
10,8,12,12,0.01741141099955712,14954
10,8,12,8,0.012578354999277508,10460
10,8,12,4,0.00807768400045461,5196
10,8,8,8,0.012129263001043,9182
10,8,8,4,0.00786799500019697,4646
20,8,12,12,0.06880919200011704,30678
20,8,12,8,0.04823214800126152,20336
20,8,12,4,0.028281541999604087,10124
20,8,8,8,0.047250437000911916,16762
20,8,8,4,0.027990165999653982,8542
30,8,12,12,0.16209946799972386,43764
30,8,12,8,0.11321483299980173,29888
30,8,12,4,0.06828798999958963,14610
30,8,8,8,0.11071949699908146,24010
30,8,8,4,0.06301684200116142,12018
40,8,12,12,0.2950482349988306,54734
40,8,12,8,0.20365478100029577,36548
40,8,12,4,0.1157544030011195,18350
40,8,8,8,0.20182233699961216,28264
40,8,8,4,0.11057701699974132,14128
50,8,12,12,0.46566723300020385,62456
50,8,12,8,0.32611212499978137,42872
50,8,12,4,0.1810087640005804,21400
50,8,8,8,0.31696649299919955,32278
50,8,8,4,0.17378991399891675,16206
60,8,12,12,0.697991490998902,70776
60,8,12,8,0.47574862299916276,46730
60,8,12,4,0.27024653399894305,23950
60,8,8,8,0.45920691399987845,35090
60,8,8,4,0.2673177349988691,18144
70,8,12,12,0.9348095540008217,76438
70,8,12,8,0.6490407439996488,50626
70,8,12,4,0.3497012330008147,25182
70,8,8,8,0.616072360000544,37494
70,8,8,4,0.343744918000084,18878
80,8,12,12,1.2467572519999521,81810
80,8,12,8,0.8732969140000932,55570
80,8,12,4,0.47228630799872917,27708
80,8,8,8,0.8422561119987222,40538
80,8,8,4,0.4619605480002065,20324
90,8,12,12,1.574707469999339,85982
90,8,12,8,1.073212004999732,57512
90,8,12,4,0.5793672119998519,28708
90,8,8,8,1.0526406219996716,41700
90,8,8,4,0.5766197400007513,20826
100,8,12,12,1.9956803800014313,91262
100,8,12,8,1.3605370199984463,60140
100,8,12,4,0.7561131639995438,31058
100,8,8,8,1.3118947000002663,43420
100,8,8,4,0.7401857179993385,22428
200,8,12,12,8.629098581999642,116786
200,8,12,8,6.041214604001652,78410
200,8,12,4,3.526321489000111,40136
200,8,8,8,6.389578937998522,53808
200,8,8,4,5.415512766001484,27698
300,8,12,12,20.20169295300002,129320
300,8,12,8,14.463833490999605,86466
300,8,12,4,10.968010481999954,43338
300,8,8,8,29.309067963000416,58312
300,8,8,4,31.625066909999077,29276
400,8,12,12,46.57056372399893,136338
400,8,12,8,43.68603459299993,91048
400,8,12,4,40.868823251999856,45718
400,8,8,8,125.12215061700044,61048
400,8,8,4,146.23224725100044,30736
500,8,12,12,114.04207634799968,142462
500,8,12,8,128.29868023199924,95132
500,8,12,4,142.5654914459992,47852
500,8,8,8,424.77910974800034,63700
500,8,8,4,643.871563707,32100
10,8,12,12,0.017257104998861905,15052
10,8,12,8,0.01244182099981117,10194
10,8,12,4,0.00811384999906295,5304
10,8,8,8,0.012129726999773993,8838
10,8,8,4,0.007941751999169355,4754
20,8,12,12,0.06836615899919707,30378
20,8,12,8,0.04823806400054309,20630
20,8,12,4,0.033104838999861386,10098
20,8,8,8,0.04717058999995061,17308
20,8,8,4,0.027766590001192526,8546
30,8,12,12,0.1600784410002234,44912
30,8,12,8,0.11273540000001958,29742
30,8,12,4,0.06463265499951376,15260
30,8,8,8,0.11254743600147776,24106
30,8,8,4,0.06187814899931254,12056
40,8,12,12,0.29780263300017396,55024
40,8,12,8,0.2085835549987678,36732
40,8,12,4,0.1199620639999921,17972
40,8,8,8,0.19911015899924678,28528
40,8,8,4,0.1131049850009731,14186
50,8,12,12,0.46299716100111254,62472
50,8,12,8,0.3278013360013574,42478
50,8,12,4,0.1790859240009013,21370
50,8,8,8,0.31790963300045405,32472
50,8,8,4,0.17426481099937519,16310
60,8,12,12,0.6959311559985508,70934
60,8,12,8,0.46838119399944844,46938
60,8,12,4,0.26760333699894545,24060
60,8,8,8,0.4595620919990324,35204
60,8,8,4,0.25522997599910013,17966
70,8,12,12,0.9357441490010387,76090
70,8,12,8,0.6367500830001518,50524
70,8,12,4,0.3504130269993766,25318
70,8,8,8,0.6277552240007935,37312
70,8,8,4,0.3437040740009252,18426
80,8,12,12,1.2368587410001055,82112
80,8,12,8,0.862286124000093,55694
80,8,12,4,0.4743452189995878,27780
80,8,8,8,0.8400330300009955,40672
80,8,8,4,0.46778086199992686,20254
90,8,12,12,1.5892854989997431,86202
90,8,12,8,1.0802005440000357,57314
90,8,12,4,0.5915900970012444,28758
90,8,8,8,1.0545091800013324,41548
90,8,8,4,0.5856950509987655,20840
100,8,12,12,1.9952763019991835,91460
100,8,12,8,1.3586477799999557,60394
100,8,12,4,0.7490290510013438,31222
100,8,8,8,1.308895363999909,43440
100,8,8,4,0.7455584829986037,22432
200,8,12,12,8.58022519699989,116500
200,8,12,8,6.062901275001423,78340
200,8,12,4,3.5597808589991473,40184
200,8,8,8,6.612511424000331,53800
200,8,8,4,5.969064060000164,27656
300,8,12,12,20.39973263399952,129410
300,8,12,8,14.466599169998517,86308
300,8,12,4,10.606123700999888,43310
300,8,8,8,26.95593174699934,58260
300,8,8,4,28.70760191900081,29306
400,8,12,12,45.354851795000286,136302
400,8,12,8,41.5758278530011,91044
400,8,12,4,41.31631265900069,45720
400,8,8,8,122.84837029000118,61042
400,8,8,4,152.1938614720002,30712
500,8,12,12,109.48081853599979,142466
500,8,12,8,117.12827449099859,95150
500,8,12,4,135.76865149399964,47846
500,8,8,8,428.48188996300087,63700
500,8,8,4,627.5672277270023,32088
10,8,12,12,0.01732456399986404,14718
10,8,12,8,0.012467764001485193,10040
10,8,12,4,0.008059643001615768,5280
10,8,8,8,0.012143102001573425,9302
10,8,8,4,0.007944991000840673,4806
20,8,12,12,0.06851770499997656,31098
20,8,12,8,0.04850032800095505,20344
20,8,12,4,0.02838372599944705,10094
20,8,8,8,0.047309576999396086,17524
20,8,8,4,0.02795549200163805,8572
30,8,12,12,0.15994662500088452,44174
30,8,12,8,0.11250621799990768,29824
30,8,12,4,0.06421032100115553,15052
30,8,8,8,0.11117373299930478,24000
30,8,8,4,0.06282825699963723,12070
40,8,12,12,0.3047013409995998,55138
40,8,12,8,0.20479931599766132,36626
40,8,12,4,0.11566000200036797,18476
40,8,8,8,0.20033248600157094,28562
40,8,8,4,0.11469332600245252,14060
50,8,12,12,0.46775964200060116,62552
50,8,12,8,0.32604389199696016,42484
50,8,12,4,0.1798189020009886,21160
50,8,8,8,0.31606116500188364,32216
50,8,8,4,0.17726301200309535,15950
60,8,12,12,0.6973735110004782,70774
60,8,12,8,0.4742205360016669,47050
60,8,12,4,0.26394995900045615,24242
60,8,8,8,0.46531556499758153,34854
60,8,8,4,0.2639108410003246,17816
70,8,12,12,0.9357267870000214,75840
70,8,12,8,0.637645965001866,50584
70,8,12,4,0.35523500699855504,25286
70,8,8,8,0.6284695140020631,37214
70,8,8,4,0.3513778669985186,18574
80,8,12,12,1.2524438510008622,82174
80,8,12,8,0.8677355620020535,55920
80,8,12,4,0.4734208440022485,27734
80,8,8,8,0.8510541100004048,40560
80,8,8,4,0.4603774230017734,20356
90,8,12,12,1.5702063930002623,85780
90,8,12,8,1.0872387009985687,57286
90,8,12,4,0.5891558200019062,28486
90,8,8,8,1.05179969999881,41652
90,8,8,4,0.5698637109999254,20850
100,8,12,12,1.9921406700013904,91620
100,8,12,8,1.3553479100010009,60438
100,8,12,4,0.7488823070016224,30786
100,8,8,8,1.3235750159983581,43554
100,8,8,4,0.733972123998683,22430
200,8,12,12,8.78571677400032,116744
200,8,12,8,5.888080557000649,78404
200,8,12,4,3.3851633140002377,40358
200,8,8,8,6.610740635002003,53766
200,8,8,4,5.516498986999068,27696
300,8,12,12,20.155573277999792,129312
300,8,12,8,14.654319041997951,86370
300,8,12,4,10.566205009999976,43370
300,8,8,8,26.137023395000142,58248
300,8,8,4,29.89594726299765,29288
400,8,12,12,47.189746159001515,136296
400,8,12,8,39.167391994000354,90934
400,8,12,4,45.230892292001954,45664
400,8,8,8,111.37429487800182,61042
400,8,8,4,146.37959008000325,30718
500,8,12,12,112.97023571300087,142474
500,8,12,8,116.47916185199938,95150
500,8,12,4,129.37911433099725,47816
500,8,8,8,462.34142517799773,63694
500,8,8,4,633.0581522829998,32100
10,8,12,12,0.017276212998694973,15146
10,8,12,8,0.012516479000623804,10408
10,8,12,4,0.008067473001574399,5474
10,8,8,8,0.012101276999601396,9502
10,8,8,4,0.00793926799815381,4778
20,8,12,12,0.06851050299883354,30948
20,8,12,8,0.048073423000460025,20328
20,8,12,4,0.028271004997804994,10224
20,8,8,8,0.04721883399906801,17356
20,8,8,4,0.02990496200072812,8468
30,8,12,12,0.15898339999694144,43984
30,8,12,8,0.11311354499775916,30134
30,8,12,4,0.06315996100238408,15062
30,8,8,8,0.11091413199756062,24220
30,8,8,4,0.0630099589980091,11872
40,8,12,12,0.30087235899918596,54976
40,8,12,8,0.2035367730022699,36446
40,8,12,4,0.1164783019994502,18386
40,8,8,8,0.19830540499970084,28274
40,8,8,4,0.11178310900140787,13984
50,8,12,12,0.46917911499986076,62390
50,8,12,8,0.3254753100009111,42538
50,8,12,4,0.17803219300185447,21418
50,8,8,8,0.31575017100112746,32424
50,8,8,4,0.17861672400249518,16268
60,8,12,12,0.6922352590008813,70438
60,8,12,8,0.4759004740008095,46818
60,8,12,4,0.26468182199823787,24342
60,8,8,8,0.4559703109989641,35126
60,8,8,4,0.2603320550006174,18100
70,8,12,12,0.9321514399998705,75798
70,8,12,8,0.6446807409993198,50412
70,8,12,4,0.3526514400000451,25434
70,8,8,8,0.6201608910014329,37602
70,8,8,4,0.34264697400067234,18578
80,8,12,12,1.2478484639977978,81854
80,8,12,8,0.8702426939998986,55686
80,8,12,4,0.47186104399952455,27858
80,8,8,8,0.8454129050005577,40626
80,8,8,4,0.46130760300002294,20286
90,8,12,12,1.585760999998456,85856
90,8,12,8,1.0933464910012844,57380
90,8,12,4,0.6013927189997048,28894
90,8,8,8,1.0585229709977284,41748
90,8,8,4,0.5792684250009188,20766
100,8,12,12,1.9970353610005986,91220
100,8,12,8,1.348165985000378,60350
100,8,12,4,0.7543007960011892,30992
100,8,8,8,1.3023321430009673,43554
100,8,8,4,0.7475317499993253,22316
200,8,12,12,8.689108542999747,116502
200,8,12,8,5.928960466000717,78616
200,8,12,4,3.4994341880010325,40234
200,8,8,8,6.342779003000032,53728
200,8,8,4,5.3331238359969575,27668
300,8,12,12,20.075778695001645,129462
300,8,12,8,14.212253067998972,86248
300,8,12,4,10.7745203830018,43262
300,8,8,8,30.386200805001863,58348
300,8,8,4,32.74546761300007,29282
400,8,12,12,44.99476208099804,136354
400,8,12,8,40.91425669000091,90936
400,8,12,4,43.69442051900114,45690
400,8,8,8,131.28374581599928,61060
400,8,8,4,146.24567648299853,30712
500,8,12,12,110.21881508400111,142490
500,8,12,8,124.84319889300241,95168
500,8,12,4,139.76743155200165,47858
500,8,8,8,420.89491065699985,63682
500,8,8,4,631.7883516580005,32088
10,8,12,12,0.017055409000022337,15070
10,8,12,8,0.01252166799895349,10222
10,8,12,4,0.008057480001298245,5330
10,8,8,8,0.012109364000934875,9248
10,8,8,4,0.007970579001266742,4662
20,8,12,12,0.06845805100238067,30982
20,8,12,8,0.048043220998806646,20658
20,8,12,4,0.028276354001718573,10520
20,8,8,8,0.047223716999724275,17488
20,8,8,4,0.027853146999405,8300
30,8,12,12,0.15959613000086392,43654
30,8,12,8,0.12088435000259778,29746
30,8,12,4,0.06335321399819804,15172
30,8,8,8,0.1110131760033255,24220
30,8,8,4,0.06191311700240476,11984
40,8,12,12,0.29833698599759373,55426
40,8,12,8,0.2037142170011066,36266
40,8,12,4,0.11540944199805381,18174
40,8,8,8,0.19973580700025195,28180
40,8,8,4,0.11823527800152078,14316
50,8,12,12,0.4610464729994419,63174
50,8,12,8,0.32473769999705837,42552
50,8,12,4,0.1798478829987289,21160
50,8,8,8,0.32171110800118186,32522
50,8,8,4,0.17509064499972737,16070
60,8,12,12,0.6863506190020416,70572
60,8,12,8,0.48237380499995197,46570
60,8,12,4,0.2711393979989225,23886
60,8,8,8,0.46185362699907273,35052
60,8,8,4,0.2698434090016235,18232
70,8,12,12,0.9365506139984063,75866
70,8,12,8,0.6455875050014583,50690
70,8,12,4,0.35335068900167244,25372
70,8,8,8,0.6246264580004208,37638
70,8,8,4,0.34070419400086394,18814
80,8,12,12,1.2541485249967081,82072
80,8,12,8,0.8743001929979073,55872
80,8,12,4,0.47045018800054095,27864
80,8,8,8,0.8421790320026048,40616
80,8,8,4,0.4627221529990493,20472
90,8,12,12,1.5788726649989258,85826
90,8,12,8,1.088151399999333,57488
90,8,12,4,0.6002428100000543,28858
90,8,8,8,1.0545774389975122,41370
90,8,8,4,0.5897876390008605,20874
100,8,12,12,2.0071579219984415,91094
100,8,12,8,1.351961319000111,60210
100,8,12,4,0.7551016360012,31254
100,8,8,8,1.3144717189970834,43416
100,8,8,4,0.7529935079983261,22468
200,8,12,12,8.704598618998716,116416
200,8,12,8,6.0953321310007595,78416
200,8,12,4,3.338187793000543,40384
200,8,8,8,6.324739266001416,53876
200,8,8,4,5.166190602001734,27646
300,8,12,12,20.447631195998838,129440
300,8,12,8,14.356015782002942,86316
300,8,12,4,10.876463381999201,43302
300,8,8,8,28.39956931800043,58312
300,8,8,4,29.86387349299912,29234
400,8,12,12,45.01862599299784,136122
400,8,12,8,41.11536906499896,91056
400,8,12,4,44.50217337400318,45712
400,8,8,8,132.06172949100073,61024
400,8,8,4,141.714402865,30724
500,8,12,12,107.31153319900113,142430
500,8,12,8,107.1987709640016,95174
500,8,12,4,134.84086254999784,47816
500,8,8,8,412.49791093300155,63700
500,8,8,4,627.7673661590015,32094
10,8,12,12,0.017251507000764832,14648
10,8,12,8,0.012469586003135191,10274
10,8,12,4,0.008032826997805387,5274
10,8,8,8,0.012045040999510093,8856
10,8,8,4,0.00794392500029062,4862
20,8,12,12,0.06875037699865061,30610
20,8,12,8,0.048017578999861144,20616
20,8,12,4,0.028211913999257376,10364
20,8,8,8,0.04694533300062176,17286
20,8,8,4,0.027921182998397853,8704
30,8,12,12,0.1586527549989114,43950
30,8,12,8,0.11309833799896296,30300
30,8,12,4,0.06359863700345159,15180
30,8,8,8,0.11681829200097127,24198
30,8,8,4,0.06243285299933632,11970
40,8,12,12,0.2978649659999064,55044
40,8,12,8,0.2052788260007219,37046
40,8,12,4,0.1140064840001287,18352
40,8,8,8,0.2003376800021215,28566
40,8,8,4,0.11509181599831209,14228
50,8,12,12,0.4715843589983706,62676
50,8,12,8,0.3260372320000897,42678
50,8,12,4,0.17793468799936818,21266
50,8,8,8,0.32210527900315356,32396
50,8,8,4,0.17519515099775163,16104
60,8,12,12,0.6865601279969269,70874
60,8,12,8,0.47500187999685295,46752
60,8,12,4,0.2703558619978139,24398
60,8,8,8,0.45508608399904915,34932
60,8,8,4,0.2680882710010337,18184
70,8,12,12,0.932193680000637,75904
70,8,12,8,0.6430255029990803,50708
70,8,12,4,0.35233568999683484,25090
70,8,8,8,0.6233642679981131,37412
70,8,8,4,0.3434396699994977,18810
80,8,12,12,1.2498246979994292,81812
80,8,12,8,0.8750102419980976,55468
80,8,12,4,0.4742772569989029,27880
80,8,8,8,0.8449674679977761,40592
80,8,8,4,0.46050076100073056,20368
90,8,12,12,1.5922218899977452,85890
90,8,12,8,1.0923420479994093,57552
90,8,12,4,0.5968837619984697,28510
90,8,8,8,1.0642715449976095,41376
90,8,8,4,0.5729492379978183,20858
100,8,12,12,1.9868219540003338,91682
100,8,12,8,1.3587531480006874,60202
100,8,12,4,0.7379740319993289,31058
100,8,8,8,1.3127845600029104,43298
100,8,8,4,0.7307954719981353,22368
200,8,12,12,8.602182152997557,116436
200,8,12,8,6.095689402998687,78352
200,8,12,4,3.3490404820004187,40234
200,8,8,8,6.222570185000222,53834
200,8,8,4,5.507001625999692,27650
300,8,12,12,20.26866901700123,129362
300,8,12,8,14.589373439997871,86238
300,8,12,4,10.996964983998623,43370
300,8,8,8,27.202431073001208,58306
300,8,8,4,29.50086006899801,29312
400,8,12,12,45.35259788099938,136398
400,8,12,8,40.15850438299822,90946
400,8,12,4,43.53030322700215,45742
400,8,8,8,131.8545626769992,61036
400,8,8,4,157.08689957399838,30712
500,8,12,12,108.03547904200241,142502
500,8,12,8,99.5775552970008,95170
500,8,12,4,143.92863937799848,47822
500,8,8,8,440.27457933299956,63694
500,8,8,4,628.0238226289985,32100
20,16,12,12,0.12354217899999999,61136
20,16,12,8,0.086604511,40922
20,16,12,4,0.051062445999999984,20802
20,16,8,8,0.08518104399999998,34438
20,16,8,4,0.05037593800000001,17258
30,16,12,12,0.292853275,88056
30,16,12,8,0.21080448799999996,60122
30,16,12,4,0.11922359799999993,29720
30,16,8,8,0.20341669100000015,49388
30,16,8,4,0.1163312110000001,24252
40,16,12,12,0.546196025,111154
40,16,12,8,0.3814737420000003,73840
40,16,12,4,0.21711290199999977,37184
40,16,8,8,0.3751348889999999,58440
40,16,8,4,0.21453470900000005,29410
50,16,12,12,0.8617788540000002,128518
50,16,12,8,0.6112406810000004,86628
50,16,12,4,0.3452595580000004,43614
50,16,8,8,0.6044498059999999,67102
50,16,8,4,0.35240997799999985,33722
60,16,12,12,1.3130380080000004,146034
60,16,12,8,0.8983040430000004,96622
60,16,12,4,0.5166856580000001,49476
