n,f,c,d,time,sched_len
60,16,8,4,0.619884472999999,38076
70,16,12,12,2.2639085239999996,157722
70,16,12,8,1.5273031140000004,105498
70,16,12,4,0.8576285500000012,52440
70,16,8,8,1.5130643729999989,79514
70,16,8,4,0.8651653989999986,39694
80,16,12,12,2.9574914529999994,170574
80,16,12,8,2.0919285589999994,115980
80,16,12,4,1.1504799500000011,57952
80,16,8,8,2.0640766910000004,87224
80,16,8,4,1.1630758499999985,43434
90,16,12,12,3.7063771610000025,180202
90,16,12,8,2.5603134419999947,119952
90,16,12,4,1.4283038219999966,60100
90,16,8,8,2.4890943959999987,89802
90,16,8,4,1.469039260999999,45038
100,16,12,12,4.6733365080000056,193594
100,16,12,8,3.3149158430000014,127918
100,16,12,4,1.8507718709999992,65844
100,16,8,8,3.166591406000002,94434
100,16,8,4,1.7689491739999994,48436
200,16,12,12,20.421520523000005,259354
200,16,12,8,14.293348963,174574
200,16,12,4,9.008758143000009,89182
200,16,8,8,14.593770777000003,123272
200,16,8,4,10.578031556,63456
300,16,12,12,46.14927467199999,297128
300,16,12,8,32.54081119699998,198364
300,16,12,4,21.228542774999994,99242
300,16,8,8,45.491114751,137288
300,16,8,4,49.61401053499998,68800
400,16,12,12,92.04381476399999,319318
400,16,12,8,76.88316298199999,212592
400,16,12,4,69.862236258,106670
400,16,8,8,180.00899316799996,145458
400,16,8,4,223.69795547299998,72992
500,16,12,12,198.97643774999995,337406
500,16,12,8,186.33022607299995,225042
500,16,12,4,214.20466667999995,112924
500,16,8,8,617.8015802549999,152410
500,16,8,4,930.2169257370001,76540
20,16,12,12,0.1602342050000516,61474
20,16,12,8,0.11306031999993138,41256
20,16,12,4,0.06630088000019896,20752
20,16,8,8,0.11113919300032649,34544
20,16,8,4,0.06521816199983732,17162
30,16,12,12,0.3764391150002666,88610
30,16,12,8,0.2651197160002994,59500
30,16,12,4,0.15048508400013816,29620
30,16,8,8,0.29158716300025844,48606
30,16,8,4,0.14895437999985006,23948
40,16,12,12,0.6975888580000174,110468
40,16,12,8,0.48586561799993433,74838
40,16,12,4,0.2729762680000931,37406
40,16,8,8,0.4765516200000093,58552
40,16,8,4,0.2752320800000234,29568
50,16,12,12,1.0980158160000428,127688
50,16,12,8,0.7866567050000413,87292
50,16,12,4,0.43907784299972263,43528
50,16,8,8,0.7454167229998347,67350
50,16,8,4,0.4295415609999509,33720
60,16,12,12,1.631766127999981,146290
60,16,12,8,1.1283379070000592,96598
60,16,12,4,0.6553311869997742,49762
60,16,8,8,1.0971276450000005,73988
60,16,8,4,0.6501843279997956,38078
70,16,12,12,2.212514363000082,156634
70,16,12,8,1.5587529660001564,105046
70,16,12,4,0.8766091009997581,52276
70,16,8,8,1.5291399799998544,79184
70,16,8,4,0.85244355299983,40024
80,16,12,12,2.981494053000006,171002
80,16,12,8,2.103403008999976,115976
80,16,12,4,1.1650360290000208,57830
80,16,8,8,2.0421672039997247,87092
80,16,8,4,1.160663144999944,43272
90,16,12,12,3.7304359629997634,181302
90,16,12,8,2.5921947209999416,120542
90,16,12,4,1.4532232810001915,60516
90,16,8,8,2.5379054109998833,89518
90,16,8,4,1.4126489779996518,44758
100,16,12,12,4.651920240999971,192698
100,16,12,8,3.2032882109997445,127454
100,16,12,4,1.8128606769996622,65590
100,16,8,8,3.145142790999671,94096
100,16,8,4,1.8358061220001218,48664
200,16,12,12,20.666936837999856,259156
200,16,12,8,14.371244407000177,174330
200,16,12,4,8.568675026000165,89144
200,16,8,8,15.156789775000107,123506
200,16,8,4,10.736896105999676,63462
300,16,12,12,46.25261127600015,296750
300,16,12,8,32.950869866000176,198004
300,16,12,4,21.6373248470004,99116
300,16,8,8,49.4707135460003,137198
300,16,8,4,48.00926764600035,68780
400,16,12,12,94.30795678300001,319284
400,16,12,8,75.04324071000019,213190
400,16,12,4,68.12395631000027,106548
400,16,8,8,189.89717878300007,145378
400,16,8,4,222.48315985199997,72924
500,16,12,12,190.05515294199995,337734
500,16,12,8,173.93641311200008,225352
500,16,12,4,197.69065056199997,112658
500,16,8,8,610.8824063600005,152502
500,16,8,4,930.6655561429998,76538
20,16,12,12,0.1606463049993181,61504
20,16,12,8,0.11357813199992961,41058
20,16,12,4,0.06761129599999549,20460
20,16,8,8,0.11130689099991287,34512
20,16,8,4,0.0673072420004246,17402
30,16,12,12,0.3745066749997932,87578
30,16,12,8,0.26834587799930887,60304
30,16,12,4,0.15212790800069342,30248
30,16,8,8,0.2624577599999611,48508
30,16,8,4,0.1484772570001951,24542
40,16,12,12,0.6962070870004027,110902
40,16,12,8,0.4792046949996802,74248
40,16,12,4,0.27623633399980463,37032
40,16,8,8,0.47719584299920825,58436
40,16,8,4,0.26913735800008,29072
50,16,12,12,1.092034364999563,128264
50,16,12,8,0.7818722869997146,87540
50,16,12,4,0.4354370740002196,43834
50,16,8,8,0.7560433450007622,67586
50,16,8,4,0.4277373949998946,33702
60,16,12,12,1.6455637910003134,146414
60,16,12,8,1.1365904949998367,96416
60,16,12,4,0.6565798769997855,49786
60,16,8,8,1.0946701470002154,73564
60,16,8,4,0.6304898899998079,38348
70,16,12,12,2.2392874450006275,156766
70,16,12,8,1.5959958619996542,105136
70,16,12,4,0.8737586769993868,52004
70,16,8,8,1.4894024119994356,79332
70,16,8,4,0.8575031099999251,39722
80,16,12,12,2.972808542999701,171110
80,16,12,8,2.1027666209993185,115982
80,16,12,4,1.1681802410003002,58232
80,16,8,8,2.040600033999908,87572
80,16,8,4,1.143232094999803,43562
90,16,12,12,3.739887123000699,180588
90,16,12,8,2.5929938889994446,120376
90,16,12,4,1.4400154609993479,60546
90,16,8,8,2.5060197709999557,89326
90,16,8,4,1.4698084029996608,44916
100,16,12,12,4.748913033000463,193028
100,16,12,8,3.205854501000431,127680
100,16,12,4,1.9401730330000646,65982
100,16,8,8,3.176155074000235,94474
100,16,8,4,1.818577087000449,48412
200,16,12,12,20.668243649000033,259362
200,16,12,8,14.327803297999708,174140
200,16,12,4,8.187878937000278,89264
200,16,8,8,14.970700462999957,123434
200,16,8,4,11.204573573999369,63164
300,16,12,12,46.510536396000134,297142
300,16,12,8,33.00680950700007,198094
300,16,12,4,22.1146558749997,99162
300,16,8,8,49.22209863900025,137410
300,16,8,4,47.36049325099975,68798
400,16,12,12,91.44557800199982,319068
400,16,12,8,77.46551177200035,212648
400,16,12,4,67.56317476799995,106662
400,16,8,8,170.51711140800035,145548
400,16,8,4,226.80224869499943,72882
500,16,12,12,195.20652924499973,337692
500,16,12,8,174.16408775299988,225040
500,16,12,4,202.098876776,112900
500,16,8,8,616.3902328910008,152598
500,16,8,4,971.4449505199991,76486
20,16,12,12,0.1608639010009938,61448
20,16,12,8,0.11576022100052796,40624
20,16,12,4,0.06687027499901887,20428
20,16,8,8,0.11163622899948678,34802
20,16,8,4,0.06539158099985798,17492
30,16,12,12,0.37276651700085495,88392
30,16,12,8,0.2669046940009139,60284
30,16,12,4,0.15241750099994533,30128
30,16,8,8,0.2600915379989601,48262
30,16,8,4,0.15212180100024852,24442
40,16,12,12,0.6951588259998971,111084
40,16,12,8,0.4832080769992899,74098
40,16,12,4,0.2739552229995752,37040
40,16,8,8,0.4729269180006668,58418
40,16,8,4,0.27449683000122604,29390
50,16,12,12,1.0988909139996395,127766
50,16,12,8,0.7626585960006196,86750
50,16,12,4,0.4356305000001157,43596
50,16,8,8,0.7624434610006574,67682
50,16,8,4,0.41931395800020255,33396
60,16,12,12,1.6275632289998612,146178
60,16,12,8,1.1398077119993104,96782
60,16,12,4,0.6576182349999726,49890
60,16,8,8,1.088561729000503,73626
60,16,8,4,0.6466015859987237,37880
70,16,12,12,2.2534346230004303,156310
70,16,12,8,1.5237888440005918,105030
70,16,12,4,0.9144015319998289,52392
70,16,8,8,1.5003194999990228,78884
70,16,8,4,0.8306639220008947,39990
80,16,12,12,2.994251770000119,170758
80,16,12,8,2.1096403719984664,115790
80,16,12,4,1.1673702209991461,57956
80,16,8,8,2.0219051809999655,86464
80,16,8,4,1.1505914839999605,43546
90,16,12,12,3.7314952630003972,180490
90,16,12,8,2.5692421050007397,120364
90,16,12,4,1.4448053639989666,59990
90,16,8,8,2.5199340770013805,89890
90,16,8,4,1.4371040519999951,45032
100,16,12,12,4.724578717999975,192930
100,16,12,8,3.2548522990000492,127940
100,16,12,4,1.869146221999472,65642
100,16,8,8,3.13414395899963,94326
100,16,8,4,1.877332625001145,48384
200,16,12,12,20.547487654999713,259500
200,16,12,8,14.767218307000803,174188
200,16,12,4,8.476123419999567,89136
200,16,8,8,15.193645520001155,123360
200,16,8,4,11.441191026000524,63224
300,16,12,12,46.258439781999186,297034
300,16,12,8,32.85772389700105,198400
300,16,12,4,22.033473937000963,99360
300,16,8,8,48.201636923999104,137376
300,16,8,4,46.510028953000074,68748
400,16,12,12,93.17908365400035,319268
400,16,12,8,75.53343722700083,212860
400,16,12,4,63.28470404899963,106478
400,16,8,8,167.9953622690009,145464
400,16,8,4,223.39958116900016,72962
500,16,12,12,190.59893750000083,337358
500,16,12,8,165.01879459699921,224980
500,16,12,4,215.98283972100035,112758
500,16,8,8,642.5260770610003,152546
500,16,8,4,924.2600909580015,76530
20,16,12,12,0.16132896700037236,61842
20,16,12,8,0.11304306300007738,41070
20,16,12,4,0.06727202000001853,21164
20,16,8,8,0.11059119200035639,35540
20,16,8,4,0.06651106199933565,17328
30,16,12,12,0.37165138800082786,88254
30,16,12,8,0.2694318249996286,60152
30,16,12,4,0.15083378900089883,30072
30,16,8,8,0.2624847549996048,48526
30,16,8,4,0.14769184900069376,24544
40,16,12,12,0.6906423960008397,112126
40,16,12,8,0.4847635630012519,74704
40,16,12,4,0.2721991729995352,37520
40,16,8,8,0.4719208249989606,58464
40,16,8,4,0.27233772999898065,29426
50,16,12,12,1.0911259579988837,126790
50,16,12,8,0.7863698029996158,86330
50,16,12,4,0.4328429950001009,44142
50,16,8,8,0.7574935749998986,67448
50,16,8,4,0.4382630309992237,33504
60,16,12,12,1.6506916279995494,146436
60,16,12,8,1.1429278630002955,95770
60,16,12,4,0.6645163020002656,49862
60,16,8,8,1.0977376070004539,73684
60,16,8,4,0.6376382830003422,38064
70,16,12,12,2.202804377000575,157824
70,16,12,8,1.5324336800003948,104444
70,16,12,4,0.8824262019988964,52430
70,16,8,8,1.513525385000321,79258
70,16,8,4,0.8506441419995099,39592
80,16,12,12,3.013351474000956,170642
80,16,12,8,2.0951578460008022,116318
80,16,12,4,1.162428955998621,57972
80,16,8,8,2.0731763189996855,86848
80,16,8,4,1.1881308850006462,43470
90,16,12,12,3.7235948170000484,180792
90,16,12,8,2.5957678309987386,120008
90,16,12,4,1.4750525660001585,60546
90,16,8,8,2.522016100001565,90024
90,16,8,4,1.4486873189998732,44726
100,16,12,12,4.735185551000541,193090
100,16,12,8,3.3367890159988747,127874
100,16,12,4,1.8727911719997792,65906
100,16,8,8,3.1350495790011337,94510
100,16,8,4,1.8416741830005776,48334
200,16,12,12,20.969797789999575,258996
200,16,12,8,14.600479069000357,174534
200,16,12,4,8.48985610499949,89434
200,16,8,8,14.999219700999674,123534
200,16,8,4,11.115181622999444,63324
300,16,12,12,46.3301613750009,296584
300,16,12,8,33.495381017999534,198194
300,16,12,4,21.857209732999763,99280
300,16,8,8,49.92035412000041,137406
300,16,8,4,47.254314962001445,68830
400,16,12,12,92.97826565500145,318996
400,16,12,8,75.13578158100063,213082
400,16,12,4,65.65758305999952,106822
400,16,8,8,186.22351467100088,145546
400,16,8,4,232.3832202090016,72864
500,16,12,12,192.2323117979995,337510
500,16,12,8,168.02609009499974,225440
500,16,12,4,213.28953510599968,112856
500,16,8,8,606.1691957889998,152564
500,16,8,4,981.3128002019985,76518
20,16,12,12,0.16085333099908894,62154
20,16,12,8,0.11416256099983002,41072
20,16,12,4,0.0666748590010684,20852
20,16,8,8,0.11135805099911522,34244
20,16,8,4,0.06583179299923358,17274
30,16,12,12,0.37458859700018365,88346
30,16,12,8,0.27256508100072097,60112
30,16,12,4,0.1510998119993019,30246
30,16,8,8,0.26118060699991474,48666
30,16,8,4,0.14733655599957274,24878
40,16,12,12,0.6986950250011432,111508
40,16,12,8,0.48550603200055775,73884
40,16,12,4,0.26987783999902604,37404
40,16,8,8,0.47115606700026547,58260
40,16,8,4,0.2754821750004339,29512
50,16,12,12,1.0936599610013218,128042
50,16,12,8,0.7698800130001473,87336
50,16,12,4,0.43209593999927165,43938
50,16,8,8,0.7488169590014877,67704
50,16,8,4,0.431928533998871,34086
60,16,12,12,1.626839717000621,146000
60,16,12,8,1.1341880339987256,96206
60,16,12,4,0.6629025700003695,49560
60,16,8,8,1.0997939039989433,73934
60,16,8,4,0.636957746999542,38140
70,16,12,12,2.200749228000859,156474
70,16,12,8,1.5631450389992096,105198
70,16,12,4,0.8543143489987415,52388
70,16,8,8,1.5541520129991113,78964
70,16,8,4,0.8612342340002215,39876
80,16,12,12,2.972405376000097,170688
80,16,12,8,2.1104889920006826,115238
80,16,12,4,1.139258808001614,58094
80,16,8,8,2.1000237279986322,86986
80,16,8,4,1.1729501800000435,43482
90,16,12,12,3.772612463999394,180480
90,16,12,8,2.5967608239989204,120572
90,16,12,4,1.4466634529999283,60358
90,16,8,8,2.5215102469992416,89512
90,16,8,4,1.4428094680006325,44760
100,16,12,12,4.722985505999532,193528
100,16,12,8,3.2358340920000046,127660
100,16,12,4,1.8968665979991783,65348
100,16,8,8,3.2123675359998742,94380
100,16,8,4,1.7680560250009876,48556
200,16,12,12,20.341583036000884,258970
200,16,12,8,14.674555014998987,174372
200,16,12,4,8.709970310001154,89426
200,16,8,8,14.459860770999512,123276
200,16,8,4,10.73781622199931,63222
300,16,12,12,46.25346250500115,297200
300,16,12,8,32.8430819210007,198230
300,16,12,4,21.058933615999194,99258
300,16,8,8,49.0525363630004,137394
300,16,8,4,48.96099787800085,68862
400,16,12,12,92.85697924600026,319474
400,16,12,8,76.22716820599999,213072
400,16,12,4,65.11915723799939,106620
400,16,8,8,169.03472527900158,145442
400,16,8,4,233.81757070599997,72970
500,16,12,12,186.15710059799676,337636
500,16,12,8,170.8919181909987,225202
500,16,12,4,208.01606462400014,112768
500,16,8,8,553.6069208320005,152582
500,16,8,4,933.5993463699997,76438
20,16,12,12,0.16190463500242913,61540
20,16,12,8,0.1145453630015254,41516
20,16,12,4,0.06716070500260685,20280
20,16,8,8,0.11160314900189405,34414
20,16,8,4,0.06614965699918685,17126
30,16,12,12,0.3777249889972154,88532
30,16,12,8,0.26901179200285696,60646
30,16,12,4,0.15188347000002977,30068
30,16,8,8,0.26018478099649656,48502
30,16,8,4,0.14776997300214134,24312
40,16,12,12,0.7028768230011337,111760
40,16,12,8,0.4846983409988752,74444
40,16,12,4,0.2748810119992413,37370
40,16,8,8,0.4783819320000475,58350
40,16,8,4,0.27187596700241556,29154
50,16,12,12,1.0904756100026134,128228
50,16,12,8,0.7773121909995098,86352
50,16,12,4,0.4318252510020102,43550
50,16,8,8,0.7473510880008689,67660
50,16,8,4,0.4289218369995069,33524
60,16,12,12,1.6408014469998307,145372
60,16,12,8,1.1387757199991029,96682
60,16,12,4,0.6406677599989052,49518
60,16,8,8,1.1199471980035014,73852
60,16,8,4,0.6418961240015051,37926
70,16,12,12,2.2189340830009314,156712
70,16,12,8,1.53838776900011,104728
70,16,12,4,0.9013449999984005,52460
70,16,8,8,1.5280827460010187,79084
70,16,8,4,0.9035929280034907,39598
80,16,12,12,2.9855934099978185,171096
80,16,12,8,2.099478108000767,116286
80,16,12,4,1.1962709299987182,58358
80,16,8,8,2.0374116950006282,87160
80,16,8,4,1.1607418090025021,43628
90,16,12,12,3.702827912999055,180136
90,16,12,8,2.6204739780005184,120430
90,16,12,4,1.4409222899994347,60366
90,16,8,8,2.537569797001197,89978
90,16,8,4,1.436669973001699,44686
100,16,12,12,4.691511827000795,192880
100,16,12,8,3.240064790999895,127554
100,16,12,4,1.8398826060001738,65794
100,16,8,8,3.165620867999678,94392
100,16,8,4,1.9529947769988212,48510
200,16,12,12,20.18393732900222,259212
200,16,12,8,14.838905191998492,174042
200,16,12,4,8.55204896700161,89284
200,16,8,8,14.912433194000187,123370
200,16,8,4,10.204423433002376,63370
300,16,12,12,46.35920675899979,297052
300,16,12,8,33.244791376997455,198372
300,16,12,4,21.039590922999196,99372
300,16,8,8,49.3782162819989,137292
300,16,8,4,48.31244953500209,68736
400,16,12,12,90.91484738300278,319190
400,16,12,8,76.29678697400232,212870
400,16,12,4,67.09425156200086,106556
400,16,8,8,187.51230361200214,145504
400,16,8,4,216.33217983599752,72900
500,16,12,12,188.48852059400087,337758
500,16,12,8,174.3533187690009,225320
500,16,12,4,200.42246446900026,112926
500,16,8,8,592.4181476810008,152630
500,16,8,4,952.6640503529998,76576
20,16,12,12,0.1607875879999483,61696
20,16,12,8,0.11391069599994808,41864
20,16,12,4,0.0658477809993201,21254
20,16,8,8,0.11090699000124005,34246
20,16,8,4,0.06761952099986956,17530
30,16,12,12,0.3757644280012755,88190
30,16,12,8,0.2662077249988215,60292
30,16,12,4,0.153129815000284,29904
30,16,8,8,0.2606089910004812,49568
30,16,8,4,0.1505528760026209,23860
40,16,12,12,0.6967822610022267,112380
40,16,12,8,0.48471449200224015,74214
40,16,12,4,0.27462325200031046,37026
40,16,8,8,0.47968219199901796,58298
40,16,8,4,0.26891572599924984,29230
50,16,12,12,1.1017907959976583,128558
50,16,12,8,0.7746323770006711,86926
50,16,12,4,0.4315429070011305,44128
50,16,8,8,0.7519136919981975,68130
50,16,8,4,0.4253257179989305,33738
60,16,12,12,1.63561183800266,146138
60,16,12,8,1.1265494690014748,95774
60,16,12,4,0.6454788869996264,49962
60,16,8,8,1.1001688940013992,73510
60,16,8,4,0.646626876998198,37884
70,16,12,12,2.2117492120014504,157040
70,16,12,8,1.5280391460000828,104454
70,16,12,4,0.8630976819986245,52602
70,16,8,8,1.4926743960022577,79222
70,16,8,4,0.8660497099990607,39972
80,16,12,12,2.9582030170022335,170032
80,16,12,8,2.0918051730004663,115990
80,16,12,4,1.1502949630012154,58098
80,16,8,8,2.0486971409991384,86882
80,16,8,4,1.1395920189970639,43458
90,16,12,12,3.7947509110017563,180316
90,16,12,8,2.63631145799809,120288
90,16,12,4,1.4654235200032417,60182
90,16,8,8,2.479182368999318,89220
90,16,8,4,1.4010741749989393,44890
100,16,12,12,4.7336862810007005,193044
100,16,12,8,3.2352115850007976,127300
100,16,12,4,1.8595795090004685,65542
100,16,8,8,3.1730937409993203,94816
100,16,8,4,1.8250327579989971,48592
200,16,12,12,20.58395135000319,259738
200,16,12,8,14.568485388001136,174082
200,16,12,4,8.651565363001282,89300
200,16,8,8,15.33556189400042,123706
200,16,8,4,10.823751744002948,63376
300,16,12,12,45.593331187999866,296778
300,16,12,8,33.12735914000223,197642
300,16,12,4,21.743936963001033,99222
300,16,8,8,48.74563282099916,137256
300,16,8,4,45.48604320499726,68706
400,16,12,12,92.936934035999,318988
400,16,12,8,73.28304567500163,213354
400,16,12,4,67.3359846400017,106470
400,16,8,8,189.66679062500043,145332
400,16,8,4,233.57081837700025,72860
500,16,12,12,184.43992121799965,337388
500,16,12,8,182.9451595069986,225284
500,16,12,4,205.50032928099972,112956
500,16,8,8,609.4389687729999,152620
500,16,8,4,966.9425935860017,76456
20,16,12,12,0.16057752999768127,61238
20,16,12,8,0.11493252400032361,41006
20,16,12,4,0.06714019200080656,20096
20,16,8,8,0.11038103000100818,33958
20,16,8,4,0.06610906200148747,17658
30,16,12,12,0.3735480050017941,88328
30,16,12,8,0.2687004489998799,59942
30,16,12,4,0.15171646300223074,30084
30,16,8,8,0.26382560199999716,48774
30,16,8,4,0.15127705900158617,24256
40,16,12,12,0.6941215500010003,110560
40,16,12,8,0.48379428399857716,74468
40,16,12,4,0.2795199230022263,37564
40,16,8,8,0.4750013249977201,58544
40,16,8,4,0.26962434199958807,29320
50,16,12,12,1.0941472909980803,128524
50,16,12,8,0.7831072740009404,87414
50,16,12,4,0.4314417929999763,43692
50,16,8,8,0.7565389080009481,67448
50,16,8,4,0.4213733209981001,33662
60,16,12,12,1.6632871539986809,146072
60,16,12,8,1.1375795070016466,96274
60,16,12,4,0.6633263479998277,49416
60,16,8,8,1.1083977359994606,73778
60,16,8,4,0.641069884000899,37974
70,16,12,12,2.2129288379983336,157428
70,16,12,8,1.538108861001092,104992
70,16,12,4,0.8706449380006234,52418
70,16,8,8,1.4879076139986864,79596
70,16,8,4,0.8616266429999087,39562
80,16,12,12,3.0136178499997186,171260
80,16,12,8,2.1005984639996313,115518
80,16,12,4,1.186753473997669,58352
80,16,8,8,2.0455297640000936,87028
80,16,8,4,1.1623616490032873,43860
90,16,12,12,3.7536050280032214,180880
90,16,12,8,2.5989154009985214,120606
90,16,12,4,1.4607490839989623,60542
90,16,8,8,2.51803731399923,89780
90,16,8,4,1.4692149990005419,44684
100,16,12,12,4.7335244360001525,193610
100,16,12,8,3.276642526001524,127554
100,16,12,4,1.9229354480012262,65492
100,16,8,8,3.1761828620001324,94478
100,16,8,4,1.76953684199907,48662
200,16,12,12,20.819696301001386,259240
200,16,12,8,14.777866950000316,173892
200,16,12,4,8.35552088699842,89588
200,16,8,8,15.066972783999518,123576
200,16,8,4,11.036031291001564,63216
300,16,12,12,46.20373752500018,297268
300,16,12,8,32.973099429000285,198248
300,16,12,4,21.88902763200167,99300
300,16,8,8,46.81820598900231,137228
300,16,8,4,48.057395609001105,68836
400,16,12,12,93.26630650299921,319420
400,16,12,8,72.84713125599956,212944
400,16,12,4,68.16130184199938,106420
400,16,8,8,172.96731844399983,145386
400,16,8,4,230.5532826080016,72958
500,16,12,12,184.24769643299805,337446
500,16,12,8,177.6406722569991,224990
500,16,12,4,213.0869975150017,112844
500,16,8,8,567.3733140879995,152542
500,16,8,4,955.1771463389996,76442
20,16,12,12,0.16066558900274686,62244
20,16,12,8,0.11357199899794068,41032
20,16,12,4,0.06736944200019934,20420
20,16,8,8,0.1107740859988553,34892
20,16,8,4,0.06537466000008862,17210
30,16,12,12,0.37650754199785297,88072
30,16,12,8,0.2671534690016415,60334
30,16,12,4,0.15694084499773453,30250
30,16,8,8,0.2608068089975859,49226
30,16,8,4,0.14871371000117506,24398
40,16,12,12,0.6959286269993754,111032
40,16,12,8,0.48547151100137853,74584
40,16,12,4,0.2745672889977868,37068
40,16,8,8,0.4762605449977855,58524
40,16,8,4,0.2733331070012355,29414
50,16,12,12,1.093706095998641,127708
50,16,12,8,0.7744145920005394,86892
50,16,12,4,0.43362844199873507,43656
50,16,8,8,0.7544115820019215,67552
50,16,8,4,0.43218869399788673,33854
60,16,12,12,1.6471832429997448,146026
60,16,12,8,1.13197624500026,96640
60,16,12,4,0.6607516559997748,49844
60,16,8,8,1.0993178459975752,74028
60,16,8,4,0.641198279998207,37892
70,16,12,12,2.2260649429990735,157594
70,16,12,8,1.5396753489985713,104722
70,16,12,4,0.8618165879997832,51742
70,16,8,8,1.5007946899968374,79666
70,16,8,4,0.8842269950000627,39866
80,16,12,12,2.955289380999602,171366
80,16,12,8,2.100832662999892,115976
80,16,12,4,1.1434764340010588,58136
80,16,8,8,2.0704461000023002,87086
80,16,8,4,1.1879009180011053,43498
90,16,12,12,3.761670168998535,180210
90,16,12,8,2.5950779630002216,120216
90,16,12,4,1.4337231520003115,60396
90,16,8,8,2.5801985779980896,89186
90,16,8,4,1.4436880969988124,45040
100,16,12,12,4.682826512998872,193664
100,16,12,8,3.2441888339999423,127802
100,16,12,4,1.8717133710015332,65920
100,16,8,8,3.141025961002015,94676
100,16,8,4,1.8865167959993414,48786
200,16,12,12,20.866640315998666,259820
200,16,12,8,14.180460358998971,174250
200,16,12,4,8.4943272849996,89302
200,16,8,8,14.574339274000522,123552
200,16,8,4,10.575383577001048,63614
300,16,12,12,46.262220663000335,297278
300,16,12,8,33.06396074199802,198120
300,16,12,4,22.42211660600151,99082
300,16,8,8,44.873386145998666,137212
300,16,8,4,46.522043121000024,69006
400,16,12,12,93.40461043300093,319180
400,16,12,8,75.63617174500177,212904
400,16,12,4,69.21019502100171,106768
400,16,8,8,185.31367994599714,145494
400,16,8,4,233.88526954600093,72966
500,16,12,12,186.84662438699888,337474
500,16,12,8,167.34396599500178,225174
500,16,12,4,205.8597046520008,112736
500,16,8,8,509.4965035970017,152558
40,32,12,12,1.131125242,221180
40,32,12,8,0.7859927500000001,147136
40,32,12,4,0.44980012700000005,74806
40,32,8,8,0.7743565029999999,117180
40,32,8,4,0.4510147029999998,58598
50,32,12,12,1.8051220469999998,255212
50,32,12,8,1.288329041,174264
50,32,12,4,0.7181106530000001,86972
50,32,8,8,1.2586063589999998,135782
50,32,8,4,0.7259070580000007,68314
60,32,12,12,2.684102688000001,290932
60,32,12,8,1.887043074000001,194098
60,32,12,4,1.1056560630000014,99348
60,32,8,8,1.8743716910000021,149300
60,32,8,4,1.0883602229999987,76580
70,32,12,12,3.7445629769999975,316546
70,32,12,8,2.6205240749999987,210682
70,32,12,4,1.5317900179999988,105632
70,32,8,8,2.636078929,160710
70,32,8,4,1.5380920760000016,80436
80,32,12,12,5.022230227999998,341046
80,32,12,8,3.712820580000006,233160
80,32,12,4,2.1016977099999963,116798
80,32,8,8,3.5388571810000045,177854
80,32,8,4,2.1593273889999978,88796
90,32,12,12,6.589160157000002,364462
90,32,12,8,4.567591745999998,242882
90,32,12,4,2.7514641340000026,121812
90,32,8,8,4.598375191000002,183656
90,32,8,4,2.73669107100001,91818
100,32,12,12,8.121054533000006,391974
100,32,12,8,5.7321963090000025,259386
100,32,12,4,3.5472592229999975,133174
100,32,8,8,5.698707311000007,193760
100,32,8,4,3.616767925000005,99388
200,32,12,12,35.965763153,541230
200,32,12,8,25.509970399999986,363450
200,32,12,4,15.935262303999991,185776
200,32,8,8,25.362132512999978,263638
200,32,8,4,18.291135935,135146
300,32,12,12,80.93264768800003,635780
300,32,12,8,57.39936629800002,422014
300,32,12,4,36.814710632000015,212202
300,32,8,8,70.55047388099996,301490
300,32,8,4,64.41992771100007,150690
400,32,12,12,153.99593421500003,695590
400,32,12,8,121.13930085499999,463492
400,32,12,4,97.54975179799999,232522
400,32,8,8,221.38256084,325450
400,32,8,4,270.19648664099986,162726
500,32,12,12,283.58277416299984,746998
500,32,12,8,254.0248733630001,497816
500,32,12,4,239.7862713930001,249478
500,32,8,8,607.4698480350003,345636
500,32,8,4,987.6963243219998,173330
40,32,12,12,1.151377863000107,221358
40,32,12,8,0.7996890700001131,145934
40,32,12,4,0.4544306980001238,73918
40,32,8,8,0.784372975000224,117304
40,32,8,4,0.4512382139996589,58644
50,32,12,12,1.8054055100001278,256866
50,32,12,8,1.2867694520000441,172838
50,32,12,4,0.7453125470001396,87630
50,32,8,8,1.2886300899999696,134718
50,32,8,4,0.7374868339998102,67730
60,32,12,12,2.709570736999922,291998
60,32,12,8,1.9229733010001837,192264
60,32,12,4,1.1155403110001316,99264
60,32,8,8,1.8800446390000616,149626
60,32,8,4,1.1303142049996495,76942
70,32,12,12,3.737093834999996,313542
70,32,12,8,2.6546960780001427,209878
70,32,12,4,1.534885194999788,104098
70,32,8,8,2.6217555240000365,161040
70,32,8,4,1.5480147170001146,80248
80,32,12,12,5.091443949999757,345168
80,32,12,8,3.5754609350001374,234194
80,32,12,4,2.14184983999985,116992
80,32,8,8,3.538055011999859,177578
80,32,8,4,2.2148536390000118,89038
90,32,12,12,6.460752772999967,364730
90,32,12,8,4.543715913000142,243234
90,32,12,4,2.8055605950003155,121628
90,32,8,8,4.611752918999628,184426
90,32,8,4,2.785585315999924,92128
100,32,12,12,8.248104287999922,391318
100,32,12,8,5.88836207300028,258076
100,32,12,4,3.4188695759999064,132880
100,32,8,8,5.796722402000341,195402
100,32,8,4,3.4944196980000015,98604
200,32,12,12,35.249530283999775,541230
